intercept,trend,control,noise,decay__Media channel 1,half_saturation__Media channel 1,slope__Media channel 1,effect__Media channel 1,decay__Media channel 2,half_saturation__Media channel 2,slope__Media channel 2,effect__Media channel 2
0.6407523774061656,0.18487842918962932,0.4323662119105419,0.046299750011584054,0.4139674699921698,1.659820255483093,2.737406452032652,0.4441014232287649,0.2393996160767514,1.6343832957588578,1.1796880333240825,0.847526902845485
0.6439507157667034,0.16538346497064169,0.44301464584077144,0.047428173560685356,0.39154852076870156,1.6899520220162358,2.328740660044123,0.4725235764411556,0.1425215266311152,0.9511077210182166,0.910021016768793,0.6150471940153376
0.6562724235283091,0.1589568522775545,0.45868774169130516,0.04842049421143353,0.39111529782545634,1.6941539706833069,2.1885316532991554,0.4546956819839389,0.14644227587972866,0.9409417877748668,0.876326571582089,0.587605090170389
0.6344033218070472,0.15550285662611038,0.49324264260841094,0.04669343285848225,0.39380831454252974,1.6763708463207843,2.2800108174180167,0.47717473776624186,0.16425694372514654,0.8595578127452225,1.0143934318196635,0.6214022007232413
0.6372215958763064,0.1570005892798912,0.49193508539784503,0.044584834002651334,0.40558264849730485,1.7231730830540306,2.0911131770817377,0.48210998273552125,0.16140188319644538,0.8907729381019682,0.9404842883507185,0.5891904253093605
0.6535071223181352,0.193528575828648,0.4594959792699747,0.047038184025258015,0.38987463412409584,1.7629636256788783,2.685949112595165,0.44200371819425255,0.18250598671693877,0.3205789938491955,1.5905808350593755,0.37924996847723125
0.6574467719309479,0.17378686296593276,0.479725624808785,0.047323542042666054,0.3767942154354535,1.5737251450294092,2.6620306200949986,0.4229854389004455,0.14425500644586958,0.3887151754553402,1.4901927627070084,0.38958615440316446
0.6574635715611202,0.1713406499417173,0.3782716327327845,0.04846272679130607,0.4007624491753929,1.6322791591507197,2.5003985312372725,0.43640738359743664,0.1423284332375958,0.32680299221325493,1.6156058421623578,0.37037323883983486
0.6509856320040428,0.19122733978502002,0.48868696294753516,0.04600973395416329,0.38926346683360796,1.7735511151989423,2.3283041980642523,0.46623564334536854,0.21299660455919792,0.7165540501518363,1.2249267536811983,0.5009241718861672
0.6590628625581281,0.17409465094895288,0.38818008969107737,0.04967661275819699,0.4305218185488823,1.8077076696130578,2.764015018239354,0.42465355552674705,0.18069896868775157,0.8862949741937622,1.0824382067161638,0.5833636197295808
0.6576649333414871,0.16694298515005693,0.5292671546217599,0.04604926637945441,0.4099123068985926,2.000701087993175,2.1684154515790564,0.5069581462400887,0.23045900961118518,0.7593674385535661,1.3913246404568798,0.5148667206314183
0.6493127832908016,0.18466696745323005,0.32252852647411856,0.04850195428585601,0.41624036973506134,1.9121915342156501,2.244299164925195,0.4821843094435358,0.1971891793246411,0.8284991980153215,1.288311653495255,0.5731413160662612
0.6124639677870335,0.18039127527058849,0.531696691554369,0.042555641039212694,0.4166394628060669,1.7369158202672499,2.1945071085835584,0.489385981067798,0.17396025203499318,1.1463116084890823,0.9438016611142315,0.6783953265758887
0.6214536944860031,0.18768691033564763,0.5221158127067621,0.04211615059386398,0.3888972496671827,1.7709724323037748,2.1960481898840722,0.5226175107813704,0.16267336456916465,1.2385634188785126,1.012448675317638,0.6666692397239495
0.6149522771208471,0.1945227666423239,0.3949346682688893,0.04457187087225137,0.39494992111236055,1.704334925698446,1.9314856809635372,0.4996388417392222,0.19804096088998058,1.2009509621739571,1.0022047530893134,0.6635444098647048
0.6020992786617401,0.16791100781717277,0.49279836973296326,0.04883846095881236,0.41589877734226094,1.8499118788605196,1.8490193548679865,0.571072383172399,0.12528451605647883,0.7621988281330663,0.935632037023274,0.5775995085516408
0.623274197352446,0.16625629130352854,0.39586640297719683,0.041016905843526276,0.4066120716667939,1.975616744328274,1.789282007869927,0.5572908032613187,0.1429372856096387,0.6339191185612562,1.0948992590815292,0.524302914535886
0.6152979387631093,0.1844864054785928,0.48377867636646815,0.051633622780144446,0.43831308336846053,2.1632370943051873,1.983180133684398,0.5776862868158594,0.06262186756202433,0.36183804972438227,0.8559353594842639,0.473182757505291
0.6303370006623498,0.1916741340375738,0.41318629916682026,0.047745136067925444,0.4353551181228749,1.9811666307984226,2.177200759208677,0.5175410514881783,0.08596099429440227,0.4651126123181739,0.9652623783902361,0.477212695265288
0.6085615462733596,0.18007880209235727,0.4512833185200954,0.050544985252071455,0.4061459936259402,1.7486077858117113,1.9148447426568507,0.5413400393197801,0.21210657879117376,0.5420139847426971,1.2879019661180366,0.45325299535089186
0.6064332210028359,0.18320837426650635,0.4331461753669939,0.05003288647741678,0.3984106546409509,1.7449486483427648,2.1983990271716762,0.5456636234320023,0.1839217611213047,0.5911599133971562,1.4584748983859717,0.44702612081402376
0.6808859771280457,0.15859193605193217,0.4175420233571903,0.04995013209378233,0.40014729855330944,1.8767692486619525,2.7026232673953903,0.4464090978190309,0.1261476753471134,0.3068605940147402,1.262188595529644,0.3885281700616785
0.660461396219568,0.17685882548329046,0.4660428977256852,0.045208294999349564,0.38748552442812906,1.8321854219683849,2.3186821920882275,0.46269209166604175,0.18095293974030124,0.39657337055315806,1.4372676586455486,0.3868703154912517
0.606356391718441,0.18297920411429827,0.4884682349596278,0.04474748145613928,0.41865433532923635,1.8781451156258333,1.7906147795981522,0.5678957651069451,0.19705131225057584,0.38313531411218216,1.8431677280589924,0.36698962283324527
0.6256727520562386,0.17320318350674554,0.40317182913063393,0.04944568085409323,0.37599240414476787,1.8427733085545726,1.8310972609032774,0.5605989089298054,0.10356595523397112,0.48225158643802474,1.016856857064317,0.47554713632817924
0.5693997993658906,0.16912911057681096,0.43578085713863957,0.04942765604768885,0.3916461653244618,1.5608790006644215,1.7564982976535657,0.5638484403660937,0.3332718044322557,0.8400018880450187,1.5366538261184952,0.548986536903425
0.5711272170879312,0.17804844774367007,0.42720719843804805,0.04913582499112192,0.4138724171413586,2.2139160594839833,1.363931171143866,0.6953404132716057,0.0593791794248066,1.451210203443945,0.6894460926726995,0.7724695050131161
0.572583290514714,0.17348489562916455,0.44398358853329906,0.04809165301443968,0.4147065806775701,2.1568142141370115,1.3926775944208956,0.6939083737804776,0.06458262871179606,1.5081624642415463,0.6769516911647369,0.7545228202353572
0.5880947435924153,0.15821495154525933,0.3962174105266005,0.04574492700277354,0.38528739710139964,2.2102012357903114,1.3987064076531213,0.7237626537459253,0.31270822397923,0.6996868282151002,1.8136583490303615,0.4549536949627235
0.5864187241570245,0.1777565600807026,0.37947424029505455,0.044831511736985206,0.46022670969085183,2.245308703560057,1.6515213614650361,0.6603941683414435,0.11066708186117194,0.4845125603917364,0.9606075002801168,0.45806172138859014
0.5953940250113611,0.18150934016286174,0.5097713220022784,0.04823488755161524,0.38308377333459376,1.9661907825261822,1.5880616231010485,0.6186559568229407,0.21299439033168346,1.004818727186673,1.2496815991703176,0.6046888183395134
0.5960440268533844,0.1585024817210256,0.4277240965087172,0.050648377587591165,0.42016504220694406,2.160701229669151,1.4642199099140976,0.6509527622742614,0.15679799888545626,0.8251319523745279,1.1094771040989948,0.553638975184918
0.5977189459842703,0.1767220110330863,0.44066395352839877,0.04490741755782608,0.3818263054262115,2.1593274420647233,1.5328528113133573,0.6808603052891012,0.2498358382606175,0.7005579888220972,1.5026186964905455,0.46562435555092746
0.6374824002276819,0.1684561156702911,0.4822341864433399,0.049983103806130226,0.43572928997517524,1.8612035880938764,2.2215527177167655,0.49050294553067797,0.1676684636977177,0.5282744391695771,1.1913383396805854,0.4649759153744812
0.6294190921251938,0.16229012268655854,0.4474031468474893,0.049508881857633746,0.4356569886328958,1.8384766835709923,2.206477595046645,0.5113249753010387,0.14344751663461675,0.5199096002772448,1.0839891954001761,0.47619770894669733
0.6294365973049688,0.17642682491521408,0.4240925007120045,0.043842655990449425,0.41240864232702257,1.9629155344192155,2.061647642505515,0.5471625150221259,0.2829055116662672,0.6024653335349897,1.7820273776241344,0.43257611790615264
0.6265895238673495,0.18458478670871423,0.44543886039382535,0.049276923626768124,0.4083439140049488,1.9363188150918906,2.1291671007692012,0.5459964366777517,0.2037315772202323,0.38690147890401333,2.243010973190991,0.3635016805595823
0.6236603811357339,0.17139361862330496,0.4446719776244304,0.046699436441879884,0.3886930873904394,1.5560207984658645,1.946047123605529,0.4811604361102575,0.2194155105838466,0.6514216279676914,1.4661199916246215,0.4839988780385146
0.6186757148088773,0.1947907816537727,0.5026362134268278,0.04600173498100741,0.4012671857107619,2.179576427372768,1.8609346628010757,0.6162551594107543,0.13302789547407493,0.9148110573855442,0.9581944992705557,0.6017616697241727
0.5642570752042595,0.15820340242138334,0.4243529224028143,0.05318148270799961,0.4425356307774216,2.247354034584607,1.4446989228510712,0.7154264561995384,0.1573834287900493,0.7440995929599679,0.9936783122041752,0.5629496271313997
0.5977150137845297,0.1767212379351507,0.4603354983403671,0.04821049284115819,0.39419663468819344,2.1298730548634204,1.5798273232753737,0.6587024447344891,0.21339804051305913,0.7708990867740589,1.3582354688997416,0.5394209070488692
0.5934561358480509,0.16272140331492504,0.4141333180684715,0.0490965533866716,0.44019496341450715,2.0977355761771252,1.6375036082560794,0.6505888537972939,0.19127973378257257,0.9972161950976065,1.1891870311463801,0.5993798229988005
0.6422126646705171,0.17959157287874974,0.4855218146039921,0.04603713392086279,0.4276643288896331,1.797765950516343,2.377856388137359,0.45636697965899026,0.2283340674870347,0.6038285030077846,1.490217796366387,0.4580728800703838
0.6342509858726836,0.16192610083549142,0.4385731193487163,0.046579134304819046,0.38125506503670203,1.8054991498016588,1.8359222836000906,0.5432514892093826,0.19037597024237987,0.29992302984582164,2.4673720915188246,0.31994149791743537
0.581994468995425,0.18091930454944338,0.40948722702146245,0.04781214793699524,0.43086406877801087,2.1205720676109077,1.5483382708376536,0.6562674749649849,0.1599741358682637,1.4033861399347585,0.9303521707614308,0.742724540197551
0.6208992961543109,0.17791293087204615,0.3999835854142758,0.0469935483831424,0.3995169610661721,1.9740382012820383,1.8118930362942505,0.5794405041769181,0.2163531602966962,0.38057756635655826,2.2647145885431628,0.3455267797734179
0.6206427121769604,0.18294984802346093,0.44924330012105207,0.04685198726588549,0.39213811486470834,1.9495336673737593,1.8381877707172436,0.5734190159324656,0.21513147601541646,0.5530685725790409,1.4311317379200352,0.4232117982652037
0.6289880341083798,0.1874665846032843,0.426198658299428,0.04855696488565956,0.37277450870309603,1.9403450814172778,1.860033875737355,0.5594472627111572,0.20504168183546329,0.5494229095087626,1.737380402223766,0.4265009766373389
0.626621778666094,0.19158271558386478,0.42295811083012136,0.051217542506782086,0.37173030632152226,1.9596730325798128,1.788802191921334,0.5608856183172503,0.221648131969265,0.5316365796407554,1.7358201237312665,0.43504517402406717
0.6065818191130298,0.18165581086416685,0.45198404909047624,0.046853849583678706,0.39568156691094936,2.078875870368777,1.6748039907798522,0.607248708814478,0.21343041039791175,0.5776300947858312,1.7014222121866862,0.44773494127073926
0.6334889084301956,0.17172683499382077,0.4141412077138964,0.046995096839559256,0.4289453972734758,2.017662608789289,1.936672767004156,0.5458822514973365,0.30196778253300094,0.6005711220395884,2.0233651166536655,0.39397148069673205
0.6019607106899304,0.18120729466409774,0.4444583943753201,0.04847687747972071,0.3769999817807921,1.7468338313984073,1.6372990456541778,0.5928660817075241,0.1480958487914731,0.5685721810565401,1.1364793597101492,0.46298878356965006
0.6410848128468436,0.16513278213408886,0.41814546601754504,0.049616572792293055,0.44468633353326015,2.653926879572752,1.6853406302479845,0.6546325601188909,0.1869477476043452,0.5789468467348832,1.5295020291414596,0.4753092497467535
0.6437518923789802,0.15874954508632894,0.4615841458660959,0.04783136402749504,0.41486360146337564,2.533435644350589,1.7325585425609875,0.6364569942619621,0.21314607491691903,0.7068510053547218,1.3023338647975427,0.4857077408345142
0.5960251527731842,0.17503598424413516,0.47869332042411206,0.04713291421016428,0.38179045659377525,1.5415518614870187,1.8905705728504396,0.5217055646061397,0.08590898426123679,0.9392633594353295,0.6828164390301127,0.6128123629982041
0.5977782635707575,0.1927972217646909,0.43129029873227775,0.046864514671539605,0.43061678088799793,2.6659792742287975,1.5398010651546181,0.7239425352040546,0.0632391824246722,0.5716448101035191,0.7380664228961521,0.540685680097717
0.5925714319247817,0.19656290748157318,0.38842577628902836,0.04763862655666089,0.4331598906061412,2.59180261829198,1.465101566622377,0.7276248223101764,0.06864330948563167,0.701596922013758,0.7836791453685215,0.5344889614544672
0.5179368900837656,0.1656849668791474,0.3855573779678247,0.04854565136476247,0.3994283026554262,2.6999309015234694,1.0231636277310994,0.939917744843891,0.24225153272754127,0.8708524166513815,1.451350254815999,0.5364235493349725
0.4971725488573262,0.17440016284602025,0.49341245341599205,0.04814446480059287,0.4095116945429232,2.4811707489636188,1.0946016834934358,0.9380008529167281,0.2658978775016724,0.793013353189542,1.6492246588459394,0.4804220143795666
0.49959784267623336,0.177883754180588,0.36140421143441315,0.048502108392595826,0.44676331270417635,2.5648282615055344,1.158092477369144,0.9202249590505316,0.13017130994115267,0.6683362363423165,1.1031475333993253,0.4810174586594669
0.6135172115498577,0.16227786110128933,0.3977516235318344,0.044509849006608766,0.38038916033813336,1.882999030043901,1.7197313870242605,0.6209453688046963,0.2105013961856488,0.5343069007282588,1.6598417830658916,0.4076323652784295
0.6254193157232681,0.18251874830945078,0.4481767652587091,0.04943447461039782,0.4132501774947,1.7085387053260699,2.0386634526848044,0.47982406449716525,0.19225908910931974,0.4015610165542765,1.6688970548826323,0.38344571923232285
0.654278933428118,0.16709386589402858,0.46949926603089254,0.04743197642866485,0.3786891874140807,1.7403731555260862,2.2960484095500893,0.47907363763109384,0.2751073265984535,0.6576538167290684,1.8411412191886753,0.434876059345111
0.6089984869291892,0.18297255123293044,0.456430614654985,0.05205589631716149,0.4262977759738024,1.7853924912979169,2.1829871152811493,0.5194238889189432,0.19981254425085285,0.3960415747268314,1.6961807418648844,0.3808681711188901
0.63044910969739,0.1998930112690831,0.41045138428234,0.049942106001953264,0.4098303474289815,1.8482757169231814,2.218951444456237,0.4996508393113588,0.09294238634828647,0.8804209059594102,0.7765354811936471,0.6068583419088053
0.5831885560020714,0.1779345574982963,0.4039303475628777,0.05175064974458885,0.38623397584865066,2.0428622717342573,1.4307764529581268,0.6661149955098636,0.2460609183038756,0.9784584952434735,1.374504008365726,0.6049535305686371
0.5961817554946841,0.17947353982539552,0.4760282322081652,0.04646245811993912,0.4155223155559693,1.9485712513977669,1.6819000989050543,0.6004507135768578,0.11224913553174257,1.1529804270819932,0.8330248817757142,0.6717319241965454
0.6667882341438393,0.1719679165211909,0.4306308950409394,0.047534121552708586,0.3904374948118623,1.6981858384824122,2.8440324512608623,0.42961215796527336,0.16147767733941637,0.7622798539818261,1.0877314021492657,0.5294489224681432
0.6887595199240655,0.16533751522001192,0.40600825578900485,0.05273620488770693,0.41135368813259743,1.786136608214607,2.702607359722806,0.39984476259423435,0.0973170304584726,0.8368053206052501,0.9357303438615298,0.6064510623340531
0.6893090989554689,0.15630421428615843,0.4332706663496354,0.050921718043102214,0.4254357180361677,1.8669301080586251,2.8396055293443427,0.41643850551491673,0.11678601166332646,0.848857009079071,0.772988315810549,0.5688722124672072
0.6528390877181174,0.19377189742530843,0.46342583919448055,0.04082438816304436,0.3917036086987077,1.6195666166728373,2.7811615910914496,0.42053824902342163,0.14056709178956892,0.3115807261307306,1.4145972824340747,0.3549136862486569
0.6684066863359256,0.13596134141436952,0.3839225239835984,0.05362777801334261,0.38757296540761316,1.885032547004589,2.165999330742415,0.5049045785826652,0.15091642498713215,0.406147120468945,1.2659173262502363,0.4340205413630785
0.6601496804375832,0.14955613237219972,0.43664344090210594,0.0511995240197655,0.4099480347963394,1.8270140875563454,2.0519491430857446,0.4840246831022003,0.15278826683430935,0.4941523872744704,1.2254061338844393,0.43480735268008647
0.6460686712080597,0.1984645640317609,0.4494687339926918,0.04350435237982774,0.41654841558457734,1.9988398946819523,2.297345479233323,0.5040560536600189,0.14612996221339614,0.5480599598114744,1.2687713131930787,0.4604643549405565
0.6467461423687935,0.19688222068378605,0.4173451232832323,0.044451664055964665,0.4153886525241802,2.0240737988639164,2.3528345923614062,0.4986309918057969,0.15388080948416313,0.6151239866602732,1.078923169608784,0.5024984186197896
0.5856901585732414,0.16191762441784058,0.4216174129298838,0.044584564114533154,0.3911692231022104,1.7218224223946608,1.5811622670073209,0.6062932381355713,0.2511811466506857,0.5382748213930509,1.8045561253261602,0.4055660658092892
0.688228916070159,0.1686932378911162,0.4078002406908931,0.04695246929302717,0.4207980968574599,1.9415298036340232,2.6501742420358245,0.43754686542454446,0.1449358786736385,0.3463805036968191,1.3717568642933229,0.3735773703513181
0.5282221288070873,0.16429180765356013,0.4763302075894964,0.04941611730952488,0.39680834647932706,1.7832639545846967,1.2030411782097274,0.7071542635533488,0.2039597915822815,0.8409111646961341,1.240375347879695,0.5768998301018541
0.6287415124307032,0.19812422562553547,0.4162882045019409,0.05142229987740458,0.45081426102498046,2.579606850125214,1.8332314043568867,0.6160517500838956,0.15761696915195722,0.780772688109168,1.1322882648248482,0.5548231439620543
0.5951920219174192,0.17100793103921164,0.44547523886150037,0.047661031735529616,0.472490969901231,2.468170943069774,1.6074106258564411,0.6822612085975469,0.10821653967959884,0.8353442238758723,0.7797197767950593,0.5513296098878887
0.633155978074709,0.19419283157930484,0.4447140553836324,0.04691026541066408,0.40720420174655586,2.143582901308003,1.8022021707254272,0.5796464761442186,0.06050365750264851,0.783185818455824,0.7248447843653131,0.5257264288548937
0.5889744867321075,0.18502398586642932,0.4158825810906431,0.048467133595422665,0.43956270372368056,1.768528471475243,1.888136923579051,0.5574005197670471,0.053397448067935276,0.7894100014266745,0.5549997894021381,0.5758496097921519
0.6235825743305341,0.1756289540524851,0.4809250552971348,0.04680359911820547,0.3689202739623596,1.8000041528442696,1.8264308948834567,0.5465409966260318,0.06803271250694806,1.0451850512363519,0.6768777283378592,0.6501416588728962
0.6346387065103039,0.18457765863190795,0.43962083588664075,0.04551680985357998,0.4393120375953169,1.9260950121987275,2.296414339110613,0.49183088663809627,0.18408247820276524,1.7488260300288045,0.9719967316235771,0.8371826258268102
0.6296406608047928,0.17030242632758583,0.5368365008317655,0.047392462926928725,0.37262128716993836,1.5326197100306012,2.1616269142228552,0.4556222267411161,0.06704362571730693,0.9262887968187442,0.7014317281796191,0.6405820460507116
0.6418599205585896,0.17994621395244742,0.365148808854906,0.05139528558348282,0.3628659020207672,1.5909651532097446,2.0568671452872462,0.4616991039481243,0.16319033868787697,1.0017344178012653,0.9834742984661459,0.5952690824571799
0.6272022610548932,0.17149587219617657,0.4691276587673618,0.04324256156003447,0.3630744383052385,1.5511007151360248,1.971935690073897,0.48864694326302766,0.16523271288593036,0.7733458195912059,1.1357780641607602,0.5430947227287809
0.6503191082346905,0.17799481109756288,0.39948884857302197,0.05232412593327031,0.38460575510361356,1.8274770829869842,2.063059040630372,0.48054105585459345,0.09013872283099951,0.8969409271509896,0.7926051573277585,0.607163300931304
0.6463838109562223,0.180073262995719,0.47199196487134126,0.04291351286639539,0.4054668053046035,1.856676470602763,2.33707032063058,0.48754848668789397,0.11323728508971556,0.8437815642376002,0.8687486291408483,0.5923814492570735
0.6280406397867961,0.1813935170071176,0.4069670346250465,0.05129044339325535,0.44691375577464115,1.776638893760957,2.46345239081433,0.46183588493120964,0.15377648922668058,0.5426958562839143,1.1943743107270306,0.4690467702251224
0.6307871291613611,0.18380226459977467,0.5137614566761167,0.04522347612017799,0.40334190143412135,2.0589142357806574,1.8485941831026005,0.5524898090240535,0.19937668346767545,0.997827882989501,1.155930165961687,0.635976834046673
0.5709153575555187,0.1704421723134336,0.3611712538079579,0.051223992111505294,0.42717011911785063,1.9836729222240175,1.5599403360723285,0.6699998167515164,0.1748994397852823,1.1808322881194435,1.129470441484156,0.7502899213650792
0.5882384581742517,0.19007023110909205,0.5024726907317295,0.0454575471395524,0.40781782000245503,2.064280597059143,1.588505328775093,0.6237840664431976,0.1678661210869976,1.1904202087660531,0.9952417496489254,0.6852698394661357
0.6384175839205818,0.1559304905859996,0.37664625183554545,0.04808968903782535,0.410186341875236,1.928030154539018,1.833182442564824,0.526367445940223,0.22794931507116814,0.8330430433844421,1.1837942001427142,0.5551533582762417
0.6012885832475792,0.15860548910334066,0.5177244872489468,0.04698696253328728,0.40056507252746376,1.9102611756180776,1.5143520102032921,0.6144158169352167,0.21153738538994538,0.526605386703044,1.683338686237134,0.4217034065441833
0.5974318855546995,0.16429837250096133,0.48993843557712874,0.04650798675671682,0.45211370191203276,2.0234481580928936,1.782240642528875,0.60600760118287,0.2738907076115868,0.579840784284509,1.9622591221210188,0.4129747324923808
0.5966634013185216,0.17732062627958606,0.4266427165250295,0.047984204076081144,0.3530456102901068,1.685136028736913,1.554186259246774,0.583162502550624,0.1862696178538562,0.7472745695702062,1.2292473998659839,0.5336894268495175
0.6407687398151979,0.18612962392022045,0.4468816132216019,0.047127845280141856,0.37706422847503335,1.940969552179027,1.8692131214528753,0.5470436454583117,0.1879643355434228,0.7079997210244305,1.3023247093915216,0.4741816144540913
0.6410979287617727,0.1845008015218131,0.4527439571525401,0.047262886130520196,0.3748797758286826,1.969084290146822,1.8258136173376178,0.5495931755814307,0.18925843057809827,0.668559403137498,1.3040444433847742,0.4796713049175924
0.6234218175273667,0.1729688682639441,0.41391683516686456,0.049300303187706354,0.3994670855123665,1.9477422890395302,1.8418182716494866,0.5615851526613003,0.1748075900707578,0.6792603626803735,1.1280148647924801,0.5360563869463463
