week_start,channel,spend_eur,impressions,platform_conversions,platform_revenue_eur
2023-10-02,tv,0,,,
2023-10-09,tv,0,,,
2023-10-16,tv,0,,,
2023-10-23,tv,0,,,
2023-10-30,tv,0,,,
2023-11-06,tv,0,,,
2023-11-13,tv,0,,,
2023-11-20,tv,8638,,,
2023-11-27,tv,7254,,,
2023-12-04,tv,0,,,
2023-12-11,tv,7749,,,
2023-12-18,tv,8039,,,
2023-12-25,tv,0,,,
2024-01-01,tv,0,,,
2024-01-08,tv,0,,,
2024-01-15,tv,0,,,
2024-01-22,tv,0,,,
2024-01-29,tv,0,,,
2024-02-05,tv,0,,,
2024-02-12,tv,0,,,
2024-02-19,tv,0,,,
2024-02-26,tv,0,,,
2024-03-04,tv,9030,,,
2024-03-11,tv,7556,,,
2024-03-18,tv,0,,,
2024-03-25,tv,0,,,
2024-04-01,tv,0,,,
2024-04-08,tv,0,,,
2024-04-15,tv,8011,,,
2024-04-22,tv,8286,,,
2024-04-29,tv,0,,,
2024-05-06,tv,0,,,
2024-05-13,tv,0,,,
2024-05-20,tv,0,,,
2024-05-27,tv,8268,,,
2024-06-03,tv,7315,,,
2024-06-10,tv,0,,,
2024-06-17,tv,0,,,
2024-06-24,tv,0,,,
2024-07-01,tv,0,,,
2024-07-08,tv,0,,,
2024-07-15,tv,0,,,
2024-07-22,tv,0,,,
2024-07-29,tv,0,,,
2024-08-05,tv,0,,,
2024-08-12,tv,0,,,
2024-08-19,tv,0,,,
2024-08-26,tv,0,,,
2024-09-02,tv,8824,,,
2024-09-09,tv,7108,,,
2024-09-16,tv,0,,,
2024-09-23,tv,0,,,
2024-09-30,tv,0,,,
2024-10-07,tv,0,,,
2024-10-14,tv,0,,,
2024-10-21,tv,0,,,
2024-10-28,tv,0,,,
2024-11-04,tv,0,,,
2024-11-11,tv,0,,,
2024-11-18,tv,7900,,,
2024-11-25,tv,8149,,,
2024-12-02,tv,0,,,
2024-12-09,tv,7471,,,
2024-12-16,tv,7216,,,
2024-12-23,tv,0,,,
2022-01-03,radio,0,,,
2022-01-10,radio,0,,,
2022-01-17,radio,0,,,
2022-01-24,radio,0,,,
2022-01-31,radio,0,,,
2022-02-07,radio,0,,,
2022-02-14,radio,0,,,
2022-02-21,radio,0,,,
2022-02-28,radio,0,,,
2022-03-07,radio,0,,,
2022-03-14,radio,0,,,
2022-03-21,radio,3279,,,
2022-03-28,radio,3191,,,
2022-04-04,radio,3792,,,
2022-04-11,radio,0,,,
2022-04-18,radio,0,,,
2022-04-25,radio,0,,,
2022-05-02,radio,0,,,
2022-05-09,radio,0,,,
2022-05-16,radio,3642,,,
2022-05-23,radio,4052,,,
2022-05-30,radio,3138,,,
2022-06-06,radio,0,,,
2022-06-13,radio,0,,,
2022-06-20,radio,0,,,
2022-06-27,radio,0,,,
2022-07-04,radio,0,,,
2022-07-11,radio,0,,,
2022-07-18,radio,0,,,
2022-07-25,radio,0,,,
2022-08-01,radio,0,,,
2022-08-08,radio,0,,,
2022-08-15,radio,0,,,
2022-08-22,radio,0,,,
2022-08-29,radio,0,,,
2022-09-05,radio,0,,,
2022-09-12,radio,0,,,
2022-09-19,radio,0,,,
2022-09-26,radio,0,,,
2022-10-03,radio,0,,,
2022-10-10,radio,0,,,
2022-10-17,radio,0,,,
2022-10-24,radio,0,,,
2022-10-31,radio,0,,,
2022-11-07,radio,0,,,
2022-11-14,radio,0,,,
2022-11-21,radio,3473,,,
2022-11-28,radio,3712,,,
2022-12-05,radio,3321,,,
2022-12-12,radio,0,,,
2022-12-19,radio,0,,,
2022-12-26,radio,0,,,
2023-01-02,radio,0,,,
2023-01-09,radio,0,,,
2023-01-16,radio,0,,,
2023-01-23,radio,0,,,
2023-01-30,radio,0,,,
2023-02-06,radio,0,,,
2023-02-13,radio,0,,,
2023-02-20,radio,0,,,
2023-02-27,radio,0,,,
2023-03-06,radio,0,,,
2023-03-13,radio,0,,,
2023-03-20,radio,3709,,,
2023-03-27,radio,3882,,,
2023-04-03,radio,3607,,,
2023-04-10,radio,0,,,
2023-04-17,radio,0,,,
2023-04-24,radio,0,,,
2023-05-01,radio,0,,,
2023-05-08,radio,0,,,
2023-05-15,radio,3084,,,
2023-05-22,radio,3079,,,
2023-05-29,radio,3505,,,
2023-06-05,radio,0,,,
2023-06-12,radio,0,,,
2023-06-19,radio,0,,,
2023-06-26,radio,0,,,
2023-07-03,radio,0,,,
2023-07-10,radio,0,,,
2023-07-17,radio,0,,,
2023-07-24,radio,0,,,
2023-07-31,radio,0,,,
2023-08-07,radio,0,,,
2023-08-14,radio,0,,,
2023-08-21,radio,0,,,
2023-08-28,radio,0,,,
2023-09-04,radio,0,,,
2023-09-11,radio,0,,,
2023-09-18,radio,0,,,
2023-09-25,radio,0,,,
2023-10-02,radio,0,,,
2023-10-09,radio,0,,,
2023-10-16,radio,0,,,
2023-10-23,radio,0,,,
2023-10-30,radio,0,,,
2023-11-06,radio,0,,,
2023-11-13,radio,0,,,
2023-11-20,radio,3254,,,
2023-11-27,radio,3473,,,
2023-12-04,radio,2820,,,
2023-12-11,radio,0,,,
2023-12-18,radio,0,,,
2023-12-25,radio,0,,,
2024-01-01,radio,0,,,
2024-01-08,radio,0,,,
2024-01-15,radio,0,,,
2024-01-22,radio,0,,,
2024-01-29,radio,0,,,
2024-02-05,radio,0,,,
2024-02-12,radio,0,,,
2024-02-19,radio,0,,,
2024-02-26,radio,0,,,
2024-03-04,radio,0,,,
2024-03-11,radio,0,,,
2024-03-18,radio,3525,,,
2024-03-25,radio,3824,,,
2024-04-01,radio,3446,,,
2024-04-08,radio,0,,,
2024-04-15,radio,0,,,
2024-04-22,radio,0,,,
2024-04-29,radio,0,,,
2024-05-06,radio,0,,,
2024-05-13,radio,3472,,,
2024-05-20,radio,3400,,,
2024-05-27,radio,3310,,,
2024-06-03,radio,0,,,
2024-06-10,radio,0,,,
2024-06-17,radio,0,,,
2024-06-24,radio,0,,,
2024-07-01,radio,0,,,
2024-07-08,radio,0,,,
2024-07-15,radio,0,,,
2024-07-22,radio,0,,,
2024-07-29,radio,0,,,
2024-08-05,radio,0,,,
2024-08-12,radio,0,,,
2024-08-19,radio,0,,,
2024-08-26,radio,0,,,
2024-09-02,radio,0,,,
2024-09-09,radio,0,,,
2024-09-16,radio,0,,,
2024-09-23,radio,0,,,
2024-09-30,radio,0,,,
2024-10-07,radio,0,,,
2024-10-14,radio,0,,,
2024-10-21,radio,0,,,
2024-10-28,radio,0,,,
2024-11-04,radio,0,,,
2024-11-11,radio,0,,,
2024-11-18,radio,3534,,,
2024-11-25,radio,3017,,,
2024-12-02,radio,3540,,,
2024-12-09,radio,0,,,
2024-12-16,radio,0,,,
2024-12-23,radio,0,,,
2022-01-03,print,0,,,
2022-01-10,print,0,,,
2022-01-17,print,0,,,
2022-01-24,print,0,,,
2022-01-31,print,0,,,
2022-02-07,print,0,,,
2022-02-14,print,0,,,
2022-02-21,print,0,,,
2022-02-28,print,0,,,
2022-03-07,print,0,,,
2022-03-14,print,4658,,,
2022-03-21,print,5483,,,
2022-03-28,print,0,,,
2022-04-04,print,0,,,
2022-04-11,print,0,,,
2022-04-18,print,0,,,
2022-04-25,print,0,,,
2022-05-02,print,5810,,,
2022-05-09,print,4877,,,
2022-05-16,print,0,,,
2022-05-23,print,0,,,
2022-05-30,print,0,,,
2022-06-06,print,0,,,
2022-06-13,print,0,,,
2022-06-20,print,0,,,
2022-06-27,print,0,,,
2022-07-04,print,0,,,
2022-07-11,print,0,,,
2022-07-18,print,0,,,
2022-07-25,print,0,,,
2022-08-01,print,0,,,
2022-08-08,print,0,,,
2022-08-15,print,0,,,
2022-08-22,print,0,,,
2022-08-29,print,4533,,,
2022-09-05,print,4821,,,
2022-09-12,print,0,,,
2022-09-19,print,0,,,
2022-09-26,print,0,,,
2022-10-03,print,0,,,
2022-10-10,print,0,,,
2022-10-17,print,0,,,
2022-10-24,print,0,,,
2022-10-31,print,0,,,
2022-11-07,print,0,,,
2022-11-14,print,0,,,
2022-11-21,print,4470,,,
2022-11-28,print,4089,,,
2022-12-05,print,6214,,,
2022-12-12,print,5085,,,
2022-12-19,print,0,,,
2022-12-26,print,0,,,
2023-01-02,print,0,,,
2023-01-09,print,0,,,
2023-01-16,print,0,,,
2023-01-23,print,0,,,
2023-01-30,print,0,,,
2023-02-06,print,0,,,
2023-02-13,print,0,,,
2023-02-20,print,0,,,
2023-02-27,print,0,,,
2023-03-06,print,0,,,
2023-03-13,print,3696,,,
2023-03-20,print,5040,,,
2023-03-27,print,0,,,
2023-04-03,print,0,,,
2023-04-10,print,0,,,
2023-04-17,print,0,,,
2023-04-24,print,0,,,
2023-05-01,print,5184,,,
2023-05-08,print,4579,,,
2023-05-15,print,0,,,
2023-05-22,print,0,,,
2023-05-29,print,0,,,
2023-06-05,print,0,,,
2023-06-12,print,0,,,
2023-06-19,print,0,,,
2023-06-26,print,0,,,
2023-07-03,print,0,,,
2023-07-10,print,0,,,
2023-07-17,print,0,,,
2023-07-24,print,0,,,
2023-07-31,print,0,,,
2023-08-07,print,0,,,
2023-08-14,print,0,,,
2023-08-21,print,0,,,
2023-08-28,print,4956,,,
2023-09-04,print,4575,,,
2023-09-11,print,0,,,
2023-09-18,print,0,,,
2023-09-25,print,0,,,
2023-10-02,print,0,,,
2023-10-09,print,0,,,
2023-10-16,print,0,,,
2023-10-23,print,0,,,
2023-10-30,print,0,,,
2023-11-06,print,0,,,
2023-11-13,print,0,,,
2023-11-20,print,4430,,,
2023-11-27,print,4913,,,
2023-12-04,print,5967,,,
2023-12-11,print,4875,,,
2023-12-18,print,0,,,
2023-12-25,print,0,,,
2024-01-01,print,0,,,
2024-01-08,print,0,,,
2024-01-15,print,0,,,
2024-01-22,print,0,,,
2024-01-29,print,0,,,
2024-02-05,print,0,,,
2024-02-12,print,0,,,
2024-02-19,print,0,,,
2024-02-26,print,0,,,
2024-03-04,print,0,,,
2024-03-11,print,5462,,,
2024-03-18,print,4229,,,
2024-03-25,print,0,,,
2024-04-01,print,0,,,
2024-04-08,print,0,,,
2024-04-15,print,0,,,
2024-04-22,print,0,,,
2024-04-29,print,4630,,,
2024-05-06,print,4839,,,
2024-05-13,print,0,,,
2024-05-20,print,0,,,
2024-05-27,print,0,,,
2024-06-03,print,0,,,
2024-06-10,print,0,,,
2024-06-17,print,0,,,
2024-06-24,print,0,,,
2024-07-01,print,0,,,
2024-07-08,print,0,,,
2024-07-15,print,0,,,
2024-07-22,print,0,,,
2024-07-29,print,0,,,
2024-08-05,print,0,,,
2024-08-12,print,0,,,
2024-08-19,print,0,,,
2024-08-26,print,4597,,,
2024-09-02,print,4837,,,
2024-09-09,print,0,,,
2024-09-16,print,0,,,
2024-09-23,print,0,,,
2024-09-30,print,0,,,
2024-10-07,print,0,,,
2024-10-14,print,0,,,
2024-10-21,print,0,,,
2024-10-28,print,0,,,
2024-11-04,print,0,,,
2024-11-11,print,0,,,
2024-11-18,print,5917,,,
2024-11-25,print,5097,,,
2024-12-02,print,5717,,,
2024-12-09,print,5132,,,
2024-12-16,print,0,,,
2024-12-23,print,0,,,
2022-01-03,paid_search,2353,1176500,94,8900.891894316706
2022-01-10,paid_search,2219,1109500,100,9494.787145879032
2022-01-17,paid_search,2352,1176000,103,9818.574213461534
2022-01-24,paid_search,2424,1212000,105,10022.265095907946
2022-01-31,paid_search,2553,1276500,108,10256.326317398289
2022-02-07,paid_search,2674,1337000,110,10491.085721216223
2022-02-14,paid_search,2625,1312500,111,10570.156327149267
2022-02-21,paid_search,2922,1461000,116,11051.975275306513
2022-02-28,paid_search,2110,1055000,103,9827.727384544025
2022-03-07,paid_search,2467,1233500,104,9920.14331297657
2022-03-14,paid_search,3022,1511000,113,10780.426803899392
2022-03-21,paid_search,2441,1220500,106,10110.748881108791
2022-03-28,paid_search,2251,1125500,102,9733.659818442542
2022-04-04,paid_search,2352,1176000,104,9854.329052194784
2022-04-11,paid_search,2309,1154500,104,9918.888438562855
2022-04-18,paid_search,2405,1202500,104,9864.011177824432
2022-04-25,paid_search,2851,1425500,111,10582.728355482112
2022-05-02,paid_search,2223,1111500,103,9756.285127949259
2022-05-09,paid_search,2364,1182000,104,9838.12534524503
2022-05-16,paid_search,2789,1394500,111,10584.447754938712
2022-05-23,paid_search,2564,1282000,109,10332.609454263116
2022-05-30,paid_search,2570,1285000,108,10219.97311449347
2022-06-06,paid_search,2429,1214500,105,9984.16204044991
2022-06-13,paid_search,2694,1347000,110,10495.857848708936
2022-06-20,paid_search,2300,1150000,106,10033.14479439224
2022-06-27,paid_search,2697,1348500,111,10562.999118442323
2022-07-04,paid_search,2529,1264500,109,10371.440902229942
2022-07-11,paid_search,2467,1233500,108,10245.904836192178
2022-07-18,paid_search,2397,1198500,106,10052.844490052925
2022-07-25,paid_search,2696,1348000,110,10466.849796860837
2022-08-01,paid_search,2573,1286500,110,10404.924129001547
2022-08-08,paid_search,2426,1213000,107,10135.876028645924
2022-08-15,paid_search,2529,1264500,109,10308.705552450212
2022-08-22,paid_search,2294,1147000,105,9951.540968692247
2022-08-29,paid_search,2762,1381000,110,10476.982470037574
2022-09-05,paid_search,2783,1391500,111,10563.440407901559
2022-09-12,paid_search,2733,1366500,111,10563.369198678192
2022-09-19,paid_search,2564,1282000,110,10487.015618711566
2022-09-26,paid_search,2609,1304500,111,10501.07465352994
2022-10-03,paid_search,2233,1116500,104,9897.999495748914
2022-10-10,paid_search,2433,1216500,106,10094.550766725284
2022-10-17,paid_search,2457,1228500,106,10094.26084083637
2022-10-24,paid_search,2480,1240000,107,10203.727352931617
2022-10-31,paid_search,2633,1316500,111,10535.464389707726
2022-11-07,paid_search,2418,1209000,108,10225.896186952277
2022-11-14,paid_search,2358,1179000,106,10058.708189458746
2022-11-21,paid_search,2748,1374000,109,10377.738370226747
2022-11-28,paid_search,2444,1222000,96,10059.590844111806
2022-12-05,paid_search,2378,1189000,95,9933.167245194365
2022-12-12,paid_search,2102,1051000,89,9374.798283817861
2022-12-19,paid_search,2232,1116000,91,9554.385918964284
2022-12-26,paid_search,2460,1230000,107,10160.520359293118
2023-01-02,paid_search,2560,1280000,109,10380.881325719753
2023-01-09,paid_search,2148,1074000,101,9560.974920844252
2023-01-16,paid_search,2502,1251000,106,10107.376827852562
2023-01-23,paid_search,2571,1285500,109,10358.823693024611
2023-01-30,paid_search,2403,1201500,106,10055.410130061013
2023-02-06,paid_search,2516,1258000,108,10291.51515220842
2023-02-13,paid_search,2787,1393500,113,10766.268055457118
2023-02-20,paid_search,2354,1177000,106,10091.49835656518
2023-02-27,paid_search,2165,1082500,102,9713.55387890448
2023-03-06,paid_search,2428,1214000,104,9847.950279771181
2023-03-13,paid_search,2327,1163500,102,9712.234217571824
2023-03-20,paid_search,2494,1247000,105,9994.377999915614
2023-03-27,paid_search,2643,1321500,109,10344.068598645135
2023-04-03,paid_search,2682,1341000,111,10506.453868766313
2023-04-10,paid_search,2568,1284000,111,10560.919265874316
2023-04-17,paid_search,2784,1392000,111,10567.430358270603
2023-04-24,paid_search,2576,1288000,109,10307.768472044263
2023-05-01,paid_search,2709,1354500,111,10527.745266807491
2023-05-08,paid_search,2574,1287000,109,10345.679750820642
2023-05-15,paid_search,2558,1279000,108,10289.600671196657
2023-05-22,paid_search,2402,1201000,106,10052.907145391566
2023-05-29,paid_search,2504,1252000,106,10057.872177023673
2023-06-05,paid_search,2388,1194000,104,9892.86470753882
2023-06-12,paid_search,2444,1222000,107,10155.759155873711
2023-06-19,paid_search,2517,1258500,108,10297.24559669776
2023-06-26,paid_search,2734,1367000,112,10595.526082545977
2023-07-03,paid_search,2452,1226000,109,10338.935247061692
2023-07-10,paid_search,2627,1313500,111,10553.677302283051
2023-07-17,paid_search,2255,1127500,104,9887.873094315191
2023-07-24,paid_search,2445,1222500,106,10090.675519526907
2023-07-31,paid_search,2758,1379000,112,10671.801826897208
2023-08-07,paid_search,2572,1286000,109,10383.723991460256
2023-08-14,paid_search,2139,1069500,102,9720.396512566329
2023-08-21,paid_search,2496,1248000,107,10203.46545519114
2023-08-28,paid_search,2453,1226500,106,10028.244755965225
2023-09-04,paid_search,2265,1132500,102,9671.605857363871
2023-09-11,paid_search,2151,1075500,99,9412.796009294396
2023-09-18,paid_search,2312,1156000,103,9757.597627681533
2023-09-25,paid_search,2289,1144500,104,9868.638605404394
2023-10-02,paid_search,2645,1322500,110,10438.91474571749
2023-10-09,paid_search,2618,1309000,111,10547.248572943166
2023-10-16,paid_search,2631,1315500,111,10553.507111912246
2023-10-23,paid_search,2719,1359500,113,10731.254315173373
2023-10-30,paid_search,2066,1033000,101,9562.297522499679
2023-11-06,paid_search,2447,1223500,106,10083.661794858745
2023-11-13,paid_search,2571,1285500,110,10426.1188135381
2023-11-20,paid_search,2369,1184500,104,9842.733653936817
2023-11-27,paid_search,2377,1188500,94,9856.585602509193
2023-12-04,paid_search,2343,1171500,94,9867.055230614184
2023-12-11,paid_search,2536,1268000,96,10107.213946528747
2023-12-18,paid_search,2491,1245500,97,10170.269629534783
2023-12-25,paid_search,2749,1374500,113,10750.232274264314
2024-01-01,paid_search,2581,1290500,110,10476.799347608305
2024-01-08,paid_search,2545,1272500,109,10330.399133357172
2024-01-15,paid_search,2498,1249000,108,10287.069857220586
2024-01-22,paid_search,2345,1172500,104,9912.510992337633
2024-01-29,paid_search,2527,1263500,108,10241.228061863296
2024-02-05,paid_search,2667,1333500,112,10604.185587719167
2024-02-12,paid_search,2597,1298500,111,10566.688497020352
2024-02-19,paid_search,2290,1145000,106,10068.109434723117
2024-02-26,paid_search,2201,1100500,103,9754.727930832183
2024-03-04,paid_search,2643,1321500,107,10179.610310053347
2024-03-11,paid_search,2541,1270500,107,10133.09039865428
2024-03-18,paid_search,2561,1280500,107,10204.54033873493
2024-03-25,paid_search,2332,1166000,104,9902.313558508578
2024-04-01,paid_search,2652,1326000,110,10428.318406332712
2024-04-08,paid_search,2649,1324500,112,10630.230713755882
2024-04-15,paid_search,2453,1226500,106,10069.350905357178
2024-04-22,paid_search,2619,1309500,108,10284.758906629395
2024-04-29,paid_search,2321,1160500,104,9922.910110207367
2024-05-06,paid_search,2487,1243500,106,10099.167134385527
2024-05-13,paid_search,2104,1052000,100,9478.706512070668
2024-05-20,paid_search,2447,1223500,105,9985.686825280507
2024-05-27,paid_search,2996,1498000,113,10777.326658735003
2024-06-03,paid_search,2646,1323000,110,10462.089713445213
2024-06-10,paid_search,2850,1425000,115,10925.326329735863
2024-06-17,paid_search,2623,1311500,112,10631.54301885108
2024-06-24,paid_search,2556,1278000,110,10469.120042457727
2024-07-01,paid_search,2553,1276500,109,10383.4616176856
2024-07-08,paid_search,2429,1214500,107,10178.26000701116
2024-07-15,paid_search,2655,1327500,111,10534.166880742117
2024-07-22,paid_search,2363,1181500,107,10148.817125337857
2024-07-29,paid_search,2520,1260000,108,10298.034918309113
2024-08-05,paid_search,3164,1582000,119,11280.694040787801
2024-08-12,paid_search,2612,1306000,112,10674.821839919055
2024-08-19,paid_search,2416,1208000,107,10172.078024246532
2024-08-26,paid_search,2725,1362500,110,10483.351311430184
2024-09-02,paid_search,2599,1299500,108,10305.430907548123
2024-09-09,paid_search,2459,1229500,107,10121.03152773968
2024-09-16,paid_search,2289,1144500,105,9989.816460684779
2024-09-23,paid_search,2479,1239500,108,10232.7422380857
2024-09-30,paid_search,2423,1211500,106,10067.978192572733
2024-10-07,paid_search,2522,1261000,109,10383.597658105344
2024-10-14,paid_search,2588,1294000,111,10514.923516463425
2024-10-21,paid_search,2569,1284500,110,10460.956527279253
2024-10-28,paid_search,2324,1162000,106,10068.21497191152
2024-11-04,paid_search,2615,1307500,111,10515.76573416997
2024-11-11,paid_search,2593,1296500,109,10393.413876349769
2024-11-18,paid_search,2217,1108500,101,9605.989338752715
2024-11-25,paid_search,2576,1288000,106,10085.775916638462
2024-12-02,paid_search,2493,1246500,97,10173.387883124808
2024-12-09,paid_search,2586,1293000,98,10268.025354585381
2024-12-16,paid_search,2290,1145000,94,9889.717640541025
2024-12-23,paid_search,2443,1221500,97,10230.60990339777
2022-01-03,paid_social,1938,242250,87,8244.478061149937
2022-01-10,paid_social,1638,204750,94,8895.282347332959
2022-01-17,paid_social,2163,270375,105,9931.96687325825
2022-01-24,paid_social,1918,239750,104,9893.968455328753
2022-01-31,paid_social,2125,265625,107,10165.2073598737
2022-02-07,paid_social,3306,413250,122,11585.596433517592
2022-02-14,paid_social,1586,198250,107,10135.028773953687
2022-02-21,paid_social,1659,207375,102,9644.406530607566
2022-02-28,paid_social,1350,168750,94,8923.416751336112
2022-03-07,paid_social,1774,221750,97,9218.697223884503
2022-03-14,paid_social,2126,265750,104,9851.866575560729
2022-03-21,paid_social,4046,505750,126,11958.168125919316
2022-03-28,paid_social,2363,295375,118,11202.0739512061
2022-04-04,paid_social,2408,301000,115,10964.350235858456
2022-04-11,paid_social,2407,300875,116,10990.210731308323
2022-04-18,paid_social,2663,332875,116,11009.808486579768
2022-04-25,paid_social,2074,259250,110,10427.414529886653
2022-05-02,paid_social,3902,487750,127,12067.352816712297
2022-05-09,paid_social,2214,276750,116,11044.498159161127
2022-05-16,paid_social,1233,154125,98,9325.469546816177
2022-05-23,paid_social,2065,258125,104,9887.00236217129
2022-05-30,paid_social,2035,254375,105,9944.685552772484
2022-06-06,paid_social,2134,266750,106,10114.204493300507
2022-06-13,paid_social,3460,432500,124,11742.020758207524
2022-06-20,paid_social,1792,224000,111,10502.727130541512
2022-06-27,paid_social,1860,232500,106,10052.930451186312
2022-07-04,paid_social,2239,279875,110,10415.382193725893
2022-07-11,paid_social,2157,269625,110,10423.452169545972
2022-07-18,paid_social,2468,308500,113,10776.157754652091
2022-07-25,paid_social,3229,403625,122,11628.752745651216
2022-08-01,paid_social,2359,294875,117,11077.065887654198
2022-08-08,paid_social,2596,324500,117,11137.343413151417
2022-08-15,paid_social,1736,217000,107,10129.751280107545
2022-08-22,paid_social,2037,254625,107,10200.684407948353
2022-08-29,paid_social,1524,190500,98,9297.136830181773
2022-09-05,paid_social,2756,344500,112,10671.406761863043
2022-09-12,paid_social,1588,198500,102,9662.376872340132
2022-09-19,paid_social,2015,251875,106,10038.711003896757
2022-09-26,paid_social,2068,258500,107,10176.88233513465
2022-10-03,paid_social,1881,235125,105,9988.381339596055
2022-10-10,paid_social,2198,274750,109,10341.050312851083
2022-10-17,paid_social,3709,463625,126,11977.871733106698
2022-10-24,paid_social,2583,322875,121,11453.729864189996
2022-10-31,paid_social,1563,195375,106,10050.271287895952
2022-11-07,paid_social,1726,215750,102,9715.796388701217
2022-11-14,paid_social,1815,226875,102,9723.13750709398
2022-11-21,paid_social,1797,224625,100,9488.552805986692
2022-11-28,paid_social,3450,431250,109,11443.426130209422
2022-12-05,paid_social,2733,341625,108,11345.983475181523
2022-12-12,paid_social,1886,235750,98,10339.2431483338
2022-12-19,paid_social,2199,274875,99,10404.026904755015
2022-12-26,paid_social,1557,194625,101,9617.79248839373
2023-01-02,paid_social,1780,222500,101,9629.660272264313
2023-01-09,paid_social,3862,482750,125,11910.18660333387
2023-01-16,paid_social,2307,288375,117,11113.365983357002
2023-01-23,paid_social,1497,187125,103,9780.053466708678
2023-01-30,paid_social,2651,331375,114,10799.885122271407
2023-02-06,paid_social,2131,266375,111,10544.719966013574
2023-02-13,paid_social,1760,220000,104,9921.88435402693
2023-02-20,paid_social,3745,468125,126,12002.22830202979
2023-02-27,paid_social,1800,225000,112,10610.890270575865
2023-03-06,paid_social,1546,193250,100,9483.135998676029
2023-03-13,paid_social,2058,257250,104,9847.443421278334
2023-03-20,paid_social,2259,282375,108,10246.78712060092
2023-03-27,paid_social,2335,291875,111,10516.77912999541
2023-04-03,paid_social,3078,384750,120,11433.815313487748
2023-04-10,paid_social,1701,212625,108,10297.880866292318
2023-04-17,paid_social,1938,242250,105,9930.958885835395
2023-04-24,paid_social,2329,291125,109,10372.758526572004
2023-05-01,paid_social,2409,301125,112,10661.63401551785
2023-05-08,paid_social,1873,234125,106,10064.237891220399
2023-05-15,paid_social,3219,402375,120,11436.860204121562
2023-05-22,paid_social,2177,272125,113,10769.102796783094
2023-05-29,paid_social,1849,231125,105,10013.98929545155
2023-06-05,paid_social,2133,266625,107,10147.639459846443
2023-06-12,paid_social,2330,291250,112,10624.12193012067
2023-06-19,paid_social,2192,274000,111,10543.038718103106
2023-06-26,paid_social,3283,410375,123,11658.693886997815
2023-07-03,paid_social,1612,201500,108,10225.587755970251
2023-07-10,paid_social,1527,190875,100,9458.460369404767
2023-07-17,paid_social,2234,279250,108,10233.8863091935
2023-07-24,paid_social,2356,294500,112,10595.875144089947
2023-07-31,paid_social,1672,209000,103,9798.532498547896
2023-08-07,paid_social,3428,428500,122,11608.869945736846
2023-08-14,paid_social,1699,212375,109,10320.389351874883
2023-08-21,paid_social,1949,243625,107,10138.591106416712
2023-08-28,paid_social,1724,215500,101,9588.651668002225
